left_knee_angle,right_knee_angle,avg_knee_angle,sitting_depth,torso_lean,lateral_lean,forward_lean,left_knee_dev,right_knee_dev,knee_bend_delta,hip_level_delta,com_lateral_offset,min_visibility,label,video_file,frame_idx
130.20368456638963,136.9563652242808,133.5800248953352,0.42824075903689557,9.599837958812714,2.0590796560922318,9.599837958812714,-0.04817277193069458,-0.07412660121917725,6.752680657891176,0.0010274946689605713,0.03237956762313843,0.9702085852622986,weight_shift,weight_shift_03.mp4,69
130.11820150290418,136.56765824700489,133.34292987495454,0.4279040503035633,9.609374701976776,1.6044344527822747,9.609374701976776,-0.04841965436935425,-0.07496428489685059,6.449456744100701,0.00040581822395324707,0.032228708267211914,0.9690395593643188,weight_shift,weight_shift_03.mp4,72
127.55713651602007,137.29772087216185,132.42742869409096,0.4306165185635957,10.142030715942383,1.4582129247879578,10.142030715942383,-0.05493354797363281,-0.07094982266426086,9.740584356141781,0.00173148512840271,0.027574017643928528,0.9692199230194092,weight_shift,weight_shift_03.mp4,75
126.15136484828723,136.2146572907883,131.18301106953777,0.43109002021729925,10.103825628757477,1.6005279027217127,10.103825628757477,-0.058507442474365234,-0.0716029703617096,10.063292442501066,0.002049684524536133,0.025825440883636475,0.9711055755615234,weight_shift,weight_shift_03.mp4,78
126.71942687833406,136.6546523260576,131.68703960219582,0.42979488268816934,11.193106174468994,1.4423427574622578,11.193106174468994,-0.05919671058654785,-0.06881386041641235,9.935225447723539,0.0019387006759643555,0.022762641310691833,0.9696115851402283,weight_shift,weight_shift_03.mp4,81
126.71390983435732,137.48435263905935,132.09913123670833,0.42870148932916025,10.933296084403992,1.3585678417234406,10.933296084403992,-0.05993443727493286,-0.06720936298370361,10.770442804702029,0.0014660060405731201,0.0209018737077713,0.9714287519454956,weight_shift,weight_shift_03.mp4,84
125.79080128191193,136.13073263836054,130.96076696013623,0.4309969872076668,9.663212895393372,1.3244352435785085,9.663212895393372,-0.06461048126220703,-0.06369480490684509,10.339931356448616,0.0023815929889678955,0.011948615312576294,0.967322826385498,weight_shift,weight_shift_03.mp4,87
126.22721958959887,135.75587401099705,130.99154680029795,0.43162130066178733,9.58892047405243,1.4313706665868444,9.58892047405243,-0.0641552209854126,-0.06287986040115356,9.528654421398173,0.0025765597820281982,0.01088610291481018,0.9760026335716248,weight_shift,weight_shift_03.mp4,90
127.61110344423615,136.91534496186011,132.26322420304814,0.43691509968693293,9.438706040382385,1.1162542906591122,9.438706040382385,-0.06461840867996216,-0.05840343236923218,9.304241517623964,0.004465311765670776,0.006047874689102173,0.9700610637664795,weight_shift,weight_shift_03.mp4,93
127.33422335026627,136.00391778623825,131.66907056825227,0.43123810952783675,9.82355922460556,0.737877662019864,9.82355922460556,-0.06624847650527954,-0.05894097685813904,8.669694435971977,0.0038250088691711426,0.004502147436141968,0.9746339321136475,weight_shift,weight_shift_03.mp4,96
127.41878352311998,136.969273088407,132.19402830576348,0.4340583336931386,9.608329236507416,0.4729600437361191,9.608329236507416,-0.06792277097702026,-0.0550195574760437,9.550489565287009,0.0057707130908966064,0.00038439035415649414,0.9773518443107605,weight_shift,weight_shift_03.mp4,99
127.00841222465722,134.7939602146129,130.90118621963506,0.43488421951794304,9.509402811527252,0.15096968032332705,9.509402811527252,-0.06888490915298462,-0.05795744061470032,7.785547989955674,0.006523191928863525,0.00013269484043121338,0.9761937856674194,weight_shift,weight_shift_03.mp4,102
126.91416494597148,133.91189935191892,130.4130321489452,0.43246858782826053,9.132886826992035,0.4145828812201301,9.132886826992035,-0.0708165168762207,-0.05626213550567627,6.9977344059474405,0.008402496576309204,0.0038060396909713745,0.9793857336044312,weight_shift,weight_shift_03.mp4,105
127.28165743669204,134.17959538802944,130.73062641236075,0.43408613780587324,9.763307869434357,0.4352108971818728,9.763307869434357,-0.07348513603210449,-0.05499267578125,6.897937951337397,0.007386356592178345,0.008135899901390076,0.9736183285713196,weight_shift,weight_shift_03.mp4,108
129.96521268926512,136.34155025657498,133.15338147292005,0.43392805394655154,9.372207820415497,0.9342459230040144,9.372207820415497,-0.07243585586547852,-0.0491030216217041,6.376337567309861,0.008975744247436523,0.013522356748580933,0.9767955541610718,weight_shift,weight_shift_03.mp4,111
128.7056584725238,134.38725854090953,131.54645850671665,0.4352974871700553,9.662066996097565,1.5023106689237395,9.662066996097565,-0.07594311237335205,-0.050712913274765015,5.681600068385734,0.010152757167816162,0.01508881151676178,0.9764702916145325,weight_shift,weight_shift_03.mp4,114
128.95438569847104,135.54211990014738,132.24825279930923,0.43236126420571014,10.17674058675766,1.824830928960124,10.17674058675766,-0.07851845026016235,-0.04734572768211365,6.587734201676341,0.01019790768623352,0.019439488649368286,0.9777078032493591,weight_shift,weight_shift_03.mp4,117
128.66645107812224,133.8052136468999,131.23583236251108,0.4313434888895283,9.900569319725037,2.336594186165183,9.900569319725037,-0.0789649486541748,-0.04914763569831848,5.138762568777651,0.011702924966812134,0.020303860306739807,0.9812381863594055,weight_shift,weight_shift_03.mp4,120
129.5692594734628,134.9481193025096,132.2586893879862,0.4269371567357966,10.332042276859283,2.1664189702157146,10.332042276859283,-0.08143627643585205,-0.04523289203643799,5.378859829046803,0.012842923402786255,0.025019213557243347,0.9805287718772888,weight_shift,weight_shift_03.mp4,123
129.2700840038129,135.96718810276323,132.61863605328807,0.428173148280203,9.706668853759766,2.507334731245152,9.706668853759766,-0.08193111419677734,-0.04406017065048218,6.697104098950319,0.011352509260177612,0.02458527684211731,0.9792802929878235,weight_shift,weight_shift_03.mp4,126
128.49375564878883,136.09259872972396,132.2931771892564,0.42920879014590857,9.08324122428894,2.49656095648445,9.08324122428894,-0.08407551050186157,-0.04203185439109802,7.598843080935126,0.011812061071395874,0.02744138240814209,0.9801416397094727,weight_shift,weight_shift_03.mp4,129
128.64600589733254,136.05292010903406,132.3494630031833,0.4275840489280323,10.965473651885986,2.684627827064741,10.965473651885986,-0.08453184366226196,-0.04040786623954773,7.406914211701519,0.013097316026687622,0.02945329248905182,0.9820228219032288,weight_shift,weight_shift_03.mp4,132
127.7916007217271,137.84990356470672,132.8207521432169,0.42864816315094,9.63281899690628,2.35157855820557,9.63281899690628,-0.08700525760650635,-0.034765422344207764,10.058302842979629,0.012621670961380005,0.03397148847579956,0.9844857454299927,weight_shift,weight_shift_03.mp4,135
126.82509232075829,135.16959412152087,130.99734322113957,0.43269810035385564,10.248458087444305,2.7225757318687744,10.248458087444305,-0.08714020252227783,-0.038574665784835815,8.344501800762586,0.011374145746231079,0.03272677958011627,0.9859122633934021,weight_shift,weight_shift_03.mp4,138
126.15172298152844,137.61016027696064,131.88094162924455,0.43646446082299906,8.949015438556671,3.0214883263752617,8.949015438556671,-0.0876617431640625,-0.035311877727508545,11.458437295432205,0.012259840965270996,0.03227993845939636,0.9873932600021362,weight_shift,weight_shift_03.mp4,141
126.94200614598762,136.35953762451828,131.65077188525294,0.434084277554695,10.156101286411285,3.0596984384538866,10.156101286411285,-0.08839225769042969,-0.03739809989929199,9.417531478530663,0.01141345500946045,0.034387990832328796,0.9873508810997009,weight_shift,weight_shift_03.mp4,144
126.89145341155525,137.2953667732324,132.0934100923938,0.437628710875713,8.41852217912674,3.1891502566295125,8.41852217912674,-0.08858513832092285,-0.032782793045043945,10.40391336167714,0.013537377119064331,0.03734084963798523,0.9844105243682861,weight_shift,weight_shift_03.mp4,147
126.74229545007202,137.0306147117912,131.88645508093163,0.43728582144594325,8.375625312328339,2.9683925052754474,8.375625312328339,-0.08954399824142456,-0.03325241804122925,10.288319261719181,0.014335274696350098,0.037499457597732544,0.986330509185791,weight_shift,weight_shift_03.mp4,150
126.61853099178718,136.19424491340976,131.40638795259846,0.4381856386063771,8.386699259281158,3.059012441291876,8.386699259281158,-0.08846282958984375,-0.03458219766616821,9.57571392162258,0.014683246612548828,0.036162346601486206,0.9865336418151855,weight_shift,weight_shift_03.mp4,153
126.07523416127695,136.6761381995723,131.37568618042462,0.4360197302703612,7.820461690425873,3.0628618223607935,7.820461690425873,-0.08949702978134155,-0.03350704908370972,10.600904038295354,0.013472914695739746,0.0376502126455307,0.9851342439651489,weight_shift,weight_shift_03.mp4,156
126.74582032979433,138.20653148842754,132.47617590911094,0.4342971278041393,7.893458306789398,2.9852244215504675,7.893458306789398,-0.08948385715484619,-0.03194761276245117,11.460711158633217,0.012974917888641357,0.037054434418678284,0.987690806388855,weight_shift,weight_shift_03.mp4,159
126.68847491701763,137.21488271057618,131.9516788137969,0.43545251550949443,7.816047966480255,2.910344912394905,7.816047966480255,-0.09005212783813477,-0.032336682081222534,10.526407793558548,0.014012426137924194,0.038319021463394165,0.9878442287445068,weight_shift,weight_shift_03.mp4,162
127.0744850414279,137.6873320270759,132.38090853425192,0.43607960179903843,8.394023180007935,2.6785042905463996,8.394023180007935,-0.08987104892730713,-0.0320952832698822,10.612846985648005,0.014181315898895264,0.03877362608909607,0.9859781265258789,weight_shift,weight_shift_03.mp4,165
126.55413345806859,136.65823567972075,131.60618456889466,0.43547012012214315,8.61475020647049,2.7950097794192588,8.61475020647049,-0.0896458625793457,-0.03476446866989136,10.104102221652155,0.01310664415359497,0.036321431398391724,0.9865303039550781,weight_shift,weight_shift_03.mp4,168
125.81969668239606,137.0908473279931,131.45527200519456,0.43406945050632206,8.69566559791565,2.8205047112730925,8.69566559791565,-0.08949857950210571,-0.035818278789520264,11.271150645597032,0.012488752603530884,0.03371645510196686,0.9840854406356812,weight_shift,weight_shift_03.mp4,171
127.08567732918625,136.0981060753241,131.59189170225517,0.4348573796988896,8.933077156543732,2.6276823670045215,8.933077156543732,-0.08702051639556885,-0.03614318370819092,9.012428746137843,0.01315954327583313,0.034282296895980835,0.9857560992240906,weight_shift,weight_shift_03.mp4,174
127.3438737408053,135.34470989398037,131.34429181739284,0.43442827368432907,9.20003354549408,2.588456390672109,9.20003354549408,-0.08767694234848022,-0.03768417239189148,8.000836153175072,0.013534605503082275,0.03485718369483948,0.9856888055801392,weight_shift,weight_shift_03.mp4,177
127.9711203219217,137.14676918543776,132.55894475367973,0.4312486166585026,9.520586729049683,2.3239639223291864,9.520586729049683,-0.0859915018081665,-0.03646323084831238,9.17564886351606,0.012766003608703613,0.03258389234542847,0.9838755130767822,weight_shift,weight_shift_03.mp4,180
128.63169164922166,138.14855409346507,133.39012287134335,0.429148015641536,9.762663841247559,2.6676801367098872,9.762663841247559,-0.08542340993881226,-0.037499427795410156,9.5168624442434,0.012387990951538086,0.031089365482330322,0.9805452823638916,weight_shift,weight_shift_03.mp4,183
129.3991508706278,138.53233603060664,133.96574345061723,0.4268669801594629,10.595157146453857,2.365045452983251,10.595157146453857,-0.08358263969421387,-0.03819778561592102,9.133185159978837,0.011969804763793945,0.02896474301815033,0.9842207431793213,weight_shift,weight_shift_03.mp4,186
129.711021344009,138.45894035385592,134.08498084893245,0.43012999343258473,9.929592311382294,2.3291299477082323,9.929592311382294,-0.08255112171173096,-0.038068294525146484,8.747919009846925,0.012074112892150879,0.028507694602012634,0.9820352792739868,weight_shift,weight_shift_03.mp4,189
131.22601841215044,136.34931127355406,133.78766484285225,0.42924311449039143,9.686408340930939,2.810842893624029,9.686408340930939,-0.07965898513793945,-0.04441666603088379,5.123292861403627,0.012524694204330444,0.024935558438301086,0.9766186475753784,weight_shift,weight_shift_03.mp4,192
131.85384958071268,137.52497649006162,134.68941303538713,0.42612991686956925,9.369173049926758,2.193546787058443,9.369173049926758,-0.0782933235168457,-0.042549580335617065,5.671126909348942,0.010464489459991455,0.0243598073720932,0.9815409183502197,weight_shift,weight_shift_03.mp4,195
132.57259879561795,137.2878548574535,134.93022682653572,0.42948089290154245,9.79158490896225,2.1876324905535554,9.79158490896225,-0.07619726657867432,-0.044363200664520264,4.715256061835561,0.011113345623016357,0.02247510850429535,0.9792373180389404,weight_shift,weight_shift_03.mp4,198
132.86095559783627,136.39244495576725,134.62670027680176,0.43038309325095625,8.779963254928589,2.363591378318493,8.779963254928589,-0.07347536087036133,-0.04646342992782593,3.5314893579309796,0.011793971061706543,0.019619017839431763,0.9804887771606445,weight_shift,weight_shift_03.mp4,201
134.03744493865474,138.77650899626428,136.4069769674595,0.4294564462401576,8.662554919719696,2.1691752706627994,8.662554919719696,-0.07156211137771606,-0.044095396995544434,4.739064057609539,0.011303454637527466,0.019029289484024048,0.9749923348426819,weight_shift,weight_shift_03.mp4,204
133.51222660195185,138.6040775289851,136.05815206546848,0.4279641187076659,8.32520991563797,1.9853510713672031,8.32520991563797,-0.07211333513259888,-0.044423580169677734,5.091850927033249,0.010298013687133789,0.018672719597816467,0.9753384590148926,weight_shift,weight_shift_03.mp4,207
135.44961348529827,138.88925370365783,137.16943359447805,0.4321810246608542,8.759788572788239,1.6324678396025116,8.759788572788239,-0.0676947832107544,-0.044756174087524414,3.439640218359557,0.01185065507888794,0.016160964965820312,0.9770392775535583,weight_shift,weight_shift_03.mp4,210
135.86233903500715,138.70252264475846,137.2824308398828,0.43373639310100986,9.141492545604706,1.7013620193095742,9.141492545604706,-0.06708705425262451,-0.04568257927894592,2.840183609751307,0.011677771806716919,0.01596798002719879,0.978821873664856,weight_shift,weight_shift_03.mp4,213
134.61115144271574,139.12930294249122,136.87022719260347,0.4336453075498302,9.356340765953064,1.6005094228502896,9.356340765953064,-0.06671786308288574,-0.04590564966201782,4.518151499775485,0.011373430490493774,0.013169080018997192,0.9764217138290405,weight_shift,weight_shift_03.mp4,216
133.9138544985468,140.8351599970446,137.3745072477957,0.42845745001669805,9.1514852643013,1.4244800120390064,9.1514852643013,-0.06600785255432129,-0.0442470908164978,6.921305498497787,0.009815841913223267,0.010979264974594116,0.9786442518234253,weight_shift,weight_shift_03.mp4,219
133.4431185296483,139.7547686924843,136.59894361106632,0.4285081548636335,9.906209707260132,1.2006600279756354,9.906209707260132,-0.06574857234954834,-0.047563523054122925,6.311650162836003,0.009950965642929077,0.007674172520637512,0.9788879752159119,weight_shift,weight_shift_03.mp4,222
134.09422978883867,139.8983900120712,136.99630990045495,0.42967023116468805,9.527950286865234,1.3457863099217038,9.527950286865234,-0.06382399797439575,-0.0474797785282135,5.804160223232515,0.009707391262054443,0.006988406181335449,0.977955162525177,weight_shift,weight_shift_03.mp4,225
134.10940804561122,140.19116939073555,137.15028871817339,0.4345245337379345,9.752407371997833,1.3160193349601073,9.752407371997833,-0.06157124042510986,-0.04835706949234009,6.081761345124335,0.007732659578323364,0.004179760813713074,0.9780624508857727,weight_shift,weight_shift_03.mp4,228
133.66513033855074,139.7317656127309,136.69844797564082,0.43306826776114665,8.73560518026352,1.416557304660422,8.73560518026352,-0.061946988105773926,-0.050024449825286865,6.0666352741801575,0.007643193006515503,0.0031182020902633667,0.9759626984596252,weight_shift,weight_shift_03.mp4,231
136.69131908039392,141.6477497810659,139.16953443072993,0.4341972047830504,8.99122267961502,1.0629465365310486,8.99122267961502,-0.05767083168029785,-0.04916733503341675,4.956430700671973,0.007811069488525391,0.0010644644498825073,0.9784868359565735,weight_shift,weight_shift_03.mp4,234
136.4013604028309,142.90672408787364,139.6540422453523,0.4340457500181114,10.26419997215271,0.7230552746432188,10.26419997215271,-0.05798697471618652,-0.046947479248046875,6.505363685042738,0.008102476596832275,0.0011452138423919678,0.977114737033844,weight_shift,weight_shift_03.mp4,237
136.88102739267038,142.733863242194,139.80744531743218,0.42839388950011925,9.900547862052917,1.156888329700218,9.900547862052917,-0.056235432624816895,-0.04862967133522034,5.852835849523615,0.00898703932762146,0.001304134726524353,0.9749259352684021,weight_shift,weight_shift_03.mp4,240
136.86129364270306,143.10404907647924,139.98267135959117,0.42846417439897355,9.64661031961441,0.7957087358850476,9.64661031961441,-0.056548118591308594,-0.04849898815155029,6.242755433776182,0.007345527410507202,0.000757366418838501,0.9739847183227539,weight_shift,weight_shift_03.mp4,243
136.71828712079324,142.3124340975092,139.51536060915123,0.4317748600051817,9.686816334724426,0.8625856731617664,9.686816334724426,-0.05513298511505127,-0.05012255907058716,5.594146976715962,0.007064878940582275,0.0026979446411132812,0.9678281545639038,weight_shift,weight_shift_03.mp4,246
136.83995609990663,142.0817695611083,139.46086283050747,0.4274472183088243,9.665796756744385,0.7310169354305468,9.665796756744385,-0.053956806659698486,-0.05089539289474487,5.241813461201673,0.006770193576812744,0.004489094018936157,0.971296489238739,weight_shift,weight_shift_03.mp4,249
135.1018779399279,141.17814747112882,138.14001270552836,0.4304030091371799,9.542308151721954,0.5968502398730814,9.542308151721954,-0.05531919002532959,-0.05347052216529846,6.076269531200921,0.005994826555252075,0.006412088871002197,0.9730227589607239,weight_shift,weight_shift_03.mp4,252
135.34943273316108,140.96122058349735,138.15532665832922,0.4300663397107988,9.396641552448273,0.5522177982017953,9.396641552448273,-0.053926944732666016,-0.05449751019477844,5.61178785033627,0.006819188594818115,0.008182048797607422,0.9779665470123291,weight_shift,weight_shift_03.mp4,255
134.3706435351614,141.7074674124392,138.03905547380032,0.4288618070361224,9.314924478530884,0.35249551594190265,9.314924478530884,-0.05432099103927612,-0.056252509355545044,7.336823877277794,0.006248384714126587,0.011661261320114136,0.9758672118186951,weight_shift,weight_shift_03.mp4,258
135.13050840007472,140.32778568966904,137.72914704487187,0.4244313733025147,10.203210711479187,0.36768838295496076,10.203210711479187,-0.05358231067657471,-0.0581260621547699,5.197277289594325,0.0074630677700042725,0.011204034090042114,0.9767048954963684,weight_shift,weight_shift_03.mp4,261
133.90925251958598,138.72696282394358,136.31810767176478,0.42473575466736774,10.25379091501236,0.4936303990098137,10.25379091501236,-0.05250883102416992,-0.06310060620307922,4.817710304357604,0.0066484808921813965,0.016534537076950073,0.9741840362548828,weight_shift,weight_shift_03.mp4,264
133.9067657088519,139.3174567319122,136.61211122038205,0.42678105670884176,10.056812763214111,0.45148954405776437,10.056812763214111,-0.05204957723617554,-0.06330674886703491,5.410691023060281,0.006060123443603516,0.017560794949531555,0.9749020338058472,weight_shift,weight_shift_03.mp4,267
133.49159211851065,138.5497219962123,136.02065705736146,0.425917110057265,9.910112619400024,0.38920333484257835,9.910112619400024,-0.050895869731903076,-0.06508296728134155,5.058129877701646,0.005360782146453857,0.019662901759147644,0.9684150815010071,weight_shift,weight_shift_03.mp4,270
131.40738294985613,138.8897459960307,135.1485644729434,0.42529077977801794,10.160768628120422,0.12430468270286234,10.160768628120422,-0.05280107259750366,-0.06565389037132263,7.482363046174584,0.002601116895675659,0.021582484245300293,0.9714052677154541,weight_shift,weight_shift_03.mp4,273
130.92407072584166,137.23400982774504,134.07904027679336,0.42511219122689753,9.703038930892944,0.22459462142733636,9.703038930892944,-0.052513301372528076,-0.06901037693023682,6.309939101903382,0.0034995079040527344,0.02337104082107544,0.9663964509963989,weight_shift,weight_shift_03.mp4,276
130.08826639142205,139.37831992703553,134.7332931592288,0.42387647667498346,10.15317976474762,0.6575925062804767,10.15317976474762,-0.054189205169677734,-0.06716600060462952,9.290053535613481,0.0024019181728363037,0.02485699951648712,0.9697157740592957,weight_shift,weight_shift_03.mp4,279
131.88078468470437,137.2537774897236,134.56728108721398,0.4258942649069253,9.417974948883057,0.8255021084299787,9.417974948883057,-0.04806041717529297,-0.07059645652770996,5.372992805019237,0.001498103141784668,0.027796104550361633,0.9712382555007935,weight_shift,weight_shift_03.mp4,282
132.05537897711727,140.55322427959658,136.30430162835694,0.4249759540322354,9.249842464923859,0.7527921866838141,9.249842464923859,-0.04707378149032593,-0.06797659397125244,8.497845302479305,0.0012569129467010498,0.03050677478313446,0.9713819622993469,weight_shift,weight_shift_03.mp4,285
132.26841224147998,140.8402082484166,136.55431024494828,0.42611012730626047,10.155170857906342,1.1842214081546905,10.155170857906342,-0.04650694131851196,-0.06842133402824402,8.571796006936609,0.001882314682006836,0.03175455331802368,0.9713791608810425,weight_shift,weight_shift_03.mp4,288
133.6636308914812,141.16354861410497,137.4135897527931,0.42382117770264727,9.75741446018219,1.5716252320003163,9.75741446018219,-0.04376322031021118,-0.06868687272071838,7.499917722623763,0.0010044276714324951,0.03346791863441467,0.974808931350708,weight_shift,weight_shift_03.mp4,291
134.65658858684793,140.9295529763534,137.79307078160065,0.4260494722731314,8.510343432426453,2.121352742918519,8.510343432426453,-0.04165273904800415,-0.06862396001815796,6.272964389505461,0.0011289119720458984,0.033498942852020264,0.9778750538825989,weight_shift,weight_shift_03.mp4,294
133.3254849674236,141.00072980397377,137.16310738569868,0.42512651471460416,8.82689744234085,2.291433195988311,8.82689744234085,-0.04397284984588623,-0.06901022791862488,7.675244836550178,0.0017109811305999756,0.03325915336608887,0.9750261306762695,weight_shift,weight_shift_03.mp4,297
134.54379833109297,140.8609696562959,137.70238399369444,0.4257249163996507,8.459127843379974,2.2193686535696524,8.459127843379974,-0.04106450080871582,-0.0709969699382782,6.317171325202935,0.002464860677719116,0.03577640652656555,0.9770392775535583,weight_shift,weight_shift_03.mp4,300
134.29288997054525,141.20503353338108,137.74896175196318,0.4250512082885956,8.356082737445831,2.3410499850687567,8.356082737445831,-0.041216492652893066,-0.07046738266944885,6.912143562835837,0.0025739073753356934,0.03592085838317871,0.9790568351745605,weight_shift,weight_shift_03.mp4,303
